Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
Storage,Storage_288,0.0,18497.48575886487,18497.48575886487,289.0,3.922532588454376,2.0,Success,-18202.563226276416
Box,Box_288,0.0,18503.733905598536,18503.733905598536,289.0,3.922532588454376,2.0,Success,-18208.81137301008
PowerSupply,PowerSupply_288,0.0,18510.785017207814,18510.785017207814,289.0,5.000000000000001,2.0,Success,-18214.785017207814
RAM,RAM_288,0.0,18516.68156668241,18516.68156668241,289.0,3.3552986512524092,2.0,Success,-18222.32626803116
Motherboard,Motherboard_288,0.0,18525.484489515144,18525.484489515144,289.0,5.0,2.0,Success,-18229.484489515144
CoolingSystem,CoolingSystem_288,0.0,18532.982593067347,18532.982593067347,289.0,4.447731755424063,2.0,Success,-18237.534861311924
Processor,Processor_289,0.0,18541.207163645216,18541.207163645216,290.0,5.0,3.0,Success,-18243.207163645216
Computer,Computer_187,,18545.84776529445,,5.0,,,Success,
Storage,Storage_289,0.0,18549.110744330203,18549.110744330203,290.0,3.922532588454376,3.0,Success,-18252.188211741748
Box,Box_289,0.0,18556.770764645054,18556.770764645054,290.0,3.922532588454376,3.0,Success,-18259.8482320566
PowerSupply,PowerSupply_289,0.0,18566.341371646406,18566.341371646406,290.0,5.000000000000001,3.0,Success,-18268.341371646406
RAM,RAM_289,0.0,18573.472819757866,18573.472819757866,290.0,3.3552986512524092,3.0,Success,-18277.117521106615
Motherboard,Motherboard_289,0.0,18581.763537019186,18581.763537019186,290.0,5.0,3.0,Success,-18283.763537019186
Motherboard,Motherboard_144,0.0,18589.84616710286,18589.84616710286,145.0,5.0,2.0,Success,-18437.84616710286
Processor,Processor_290,0.0,18599.70911160889,18599.70911160889,291.0,5.0,4.0,Success,-18299.70911160889
GraphicsCard,GraphicsCard_290,0.0,18609.12255916974,18609.12255916974,291.0,5.0,4.0,Success,-18309.12255916974
Storage,Storage_290,0.0,18617.97261372188,18617.97261372188,291.0,3.922532588454376,4.0,Success,-18319.050081133424
Box,Box_290,0.0,18626.06158232934,18626.06158232934,291.0,3.922532588454376,4.0,Success,-18327.139049740887
RAM,RAM_290,0.0,18633.804211788836,18633.804211788836,291.0,3.3552986512524092,4.0,Success,-18335.448913137585
Motherboard,Motherboard_290,0.0,18644.263380441145,18644.263380441145,291.0,5.0,4.0,Success,-18344.263380441145
CoolingSystem,CoolingSystem_290,0.0,18654.085324125597,18654.085324125597,291.0,4.447731755424063,4.0,Success,-18354.637592370174
Computer,Computer_188,,18659.180945206637,,5.0,,,Success,
Processor,Processor_291,0.0,18662.25267919537,18662.25267919537,292.0,5.0,2.0,Success,-18363.25267919537
Storage,Storage_291,0.0,18669.378314889527,18669.378314889527,292.0,3.922532588454376,2.0,Success,-18371.455782301073
Box,Box_291,0.0,18676.642175372697,18676.642175372697,292.0,3.922532588454376,2.0,Success,-18378.719642784243
PowerSupply,PowerSupply_291,0.0,18685.113698787707,18685.113698787707,292.0,5.000000000000001,2.0,Success,-18386.113698787707
RAM,RAM_291,0.0,18691.169812975375,18691.169812975375,292.0,3.3552986512524092,2.0,Success,-18393.814514324124
Motherboard,Motherboard_291,0.0,18699.68957480991,18699.68957480991,292.0,5.0,2.0,Success,-18400.68957480991
CoolingSystem,CoolingSystem_291,0.0,18707.4750829476,18707.4750829476,292.0,4.447731755424063,2.0,Success,-18409.027351192177
CoolingSystem,CoolingSystem_145,0.0,18716.380996173742,18716.380996173742,146.0,4.447731755424063,3.0,Success,-18562.93326441832
Processor,Processor_292,0.0,18725.80960727449,18725.80960727449,293.0,5.0,3.0,Success,-18424.80960727449
GraphicsCard,GraphicsCard_292,0.0,18735.340974791412,18735.340974791412,293.0,5.0,3.0,Success,-18434.340974791412
Computer,Computer_189,,18740.412288212396,,5.0,,,Success,
Storage,Storage_292,0.0,18744.02293506748,18744.02293506748,293.0,3.922532588454376,3.0,Success,-18444.100402479027
Box,Box_292,0.0,18750.996352705573,18750.996352705573,293.0,3.922532588454376,3.0,Success,-18451.07382011712
PowerSupply,PowerSupply_292,0.0,18759.038338164162,18759.038338164162,293.0,5.000000000000001,3.0,Success,-18458.038338164162
RAM,RAM_292,0.0,18765.75325613234,18765.75325613234,293.0,3.3552986512524092,3.0,Success,-18466.397957481087
Motherboard,Motherboard_292,0.0,18774.903683751432,18774.903683751432,293.0,5.0,3.0,Success,-18473.903683751432
CoolingSystem,CoolingSystem_292,0.0,18783.91179376737,18783.91179376737,293.0,4.447731755424063,3.0,Success,-18483.464062011946
GraphicsCard,GraphicsCard_293,0.0,18793.12272191922,18793.12272191922,294.0,5.0,4.0,Success,-18490.12272191922
Storage,Storage_293,0.0,18801.462851732595,18801.462851732595,294.0,3.922532588454376,4.0,Success,-18499.54031914414
Box,Box_293,0.0,18810.428597980605,18810.428597980605,294.0,3.922532588454376,4.0,Success,-18508.50606539215
PowerSupply,PowerSupply_293,0.0,18821.39204983267,18821.39204983267,294.0,5.000000000000001,4.0,Success,-18518.39204983267
RAM,RAM_293,0.0,18828.84982058435,18828.84982058435,294.0,3.3552986512524092,4.0,Success,-18527.4945219331
Motherboard,Motherboard_293,0.0,18839.316685257945,18839.316685257945,294.0,5.0,4.0,Success,-18536.316685257945
CoolingSystem,CoolingSystem_293,0.0,18848.627509310296,18848.627509310296,294.0,4.447731755424063,4.0,Success,-18546.179777554873
PowerSupply,PowerSupply_146,0.0,18858.09314255745,18858.09314255745,147.0,5.000000000000001,4.0,Success,-18702.09314255745
Processor,Processor_294,0.0,18866.538096719374,18866.538096719374,295.0,5.0,2.0,Success,-18564.538096719374
Computer,Computer_190,,18871.952655790476,,5.0,,,Success,
Storage,Storage_294,0.0,18873.235444334165,18873.235444334165,295.0,3.922532588454376,2.0,Success,-18572.31291174571
Box,Box_294,0.0,18879.49830068876,18879.49830068876,295.0,3.922532588454376,2.0,Success,-18578.575768100305
PowerSupply,PowerSupply_294,0.0,18887.094824122512,18887.094824122512,295.0,5.000000000000001,2.0,Success,-18585.094824122512
RAM,RAM_294,0.0,18893.73157467052,18893.73157467052,295.0,3.3552986512524092,2.0,Success,-18593.37627601927
Motherboard,Motherboard_294,0.0,18902.059288609922,18902.059288609922,295.0,5.0,2.0,Success,-18600.059288609922
CoolingSystem,CoolingSystem_294,0.0,18909.810524422093,18909.810524422093,295.0,4.447731755424063,2.0,Success,-18608.36279266667
Processor,Processor_295,0.0,18919.318507988723,18919.318507988723,296.0,5.0,3.0,Success,-18615.318507988723
GraphicsCard,GraphicsCard_295,0.0,18928.3819779422,18928.3819779422,296.0,5.0,3.0,Success,-18624.3819779422
Computer,Computer_191,,18932.827774163256,,5.0,,,Success,
Storage,Storage_295,0.0,18936.342459142976,18936.342459142976,296.0,3.922532588454376,3.0,Success,-18633.41992655452
Box,Box_295,0.0,18944.620275450437,18944.620275450437,296.0,3.922532588454376,3.0,Success,-18641.697742861983
PowerSupply,PowerSupply_295,0.0,18953.123410410553,18953.123410410553,296.0,5.000000000000001,3.0,Success,-18649.123410410553
RAM,RAM_295,0.0,18960.88571872906,18960.88571872906,296.0,3.3552986512524092,3.0,Success,-18658.53042007781
Motherboard,Motherboard_295,0.0,18969.46801246086,18969.46801246086,296.0,5.0,3.0,Success,-18665.46801246086
CoolingSystem,CoolingSystem_295,0.0,18977.830314050665,18977.830314050665,296.0,4.447731755424063,3.0,Success,-18674.382582295242
